140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.5882773501
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,38.4483861995
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.7070996593
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.8364525219
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.9512622447
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.7878705187
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,33.2527300224
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,31.9062640179
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.3270887927
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.5118115514
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,36.9588493444
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.9752771004
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.9612534211
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.4316325482
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,33.6212700704
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.8728740884
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.4203676223
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.7325676157
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.9534994579
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,34.9181448964
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,35.3330828322
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,35.5256905787
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,36.8726085657
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.2908749285
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,36.0146267915
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,30.1230790433
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.9723395553
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.2428295559
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,37.761077707
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,35.7910308811
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,37.6358790369
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,32.0125972087
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.2100042606
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.5241493552
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.6183104472
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.1288442866
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.6996967503
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.7115018111
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,36.9312510992
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,38.172797863
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.7860093033
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,30.8978916988
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.2272480933
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.7530891733
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.427228658
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.5813676295
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.8176641249
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,37.4268286355
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.3501171187
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,34.9205476726
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,35.1189521748
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.018595271
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.471652682
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.0148980194
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.1867854351
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.7265195022
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,38.3938826003
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.3601973608
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,36.6052865555
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.4933755606
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,38.1842754172
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,33.9927357036
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.7586418677
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,36.3459957249
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,36.9105795093
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.827035928
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.8784842323
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.1615231053
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,37.5177911682
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,33.7669123179
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.1245803676
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,32.4088270123
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.3172082722
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.4354007634
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,30.2349567416
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,36.9584607835
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.2992921758
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.2459286522
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,34.7203182797
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,36.6005676872
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.1999389801
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.7775491657
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,35.0818017291
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.7110453704
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.0439640347
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,33.0725067356
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,31.5652998387
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.8592615232
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.813962389
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.0550953606
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.8207899461
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,36.4082994485
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,28.8913289066
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,38.4780372832
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,37.9509106198
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.5174104449
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.5373183425
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.4357051175
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.1308852077
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.9720230086
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.595007396
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.3660171307
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,31.562509657
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.1527691884
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,37.524173616
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.2469975692
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.3887496286
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,32.990310816
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,35.4298853882
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,38.4223690563
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.3442008554
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.2450585895
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.2756276295
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.1790308563
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,30.9091173552
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,31.1649446289
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,36.0137778856
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,30.5417688906
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.934265377
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.8758800938
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,34.9146689121
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,31.468463572
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.9666403006
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.615955586
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.9721735916
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.4930736958
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.9174906531
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.1280566134
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,32.699666013
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,35.3452101882
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.5119160527
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,29.5580050276
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,32.2064337766
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.0584686211
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,34.0489602073
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.6208547562
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.0817413594
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.714901805
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.090966314
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.7391263412
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,33.8334033051
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,34.9591198272
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,33.593110594
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.8735872791
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,31.9903672351
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.3239486589
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.8668596032
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,34.8283430858
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,31.998064741
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,36.2475172675
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,36.1090729703
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.3593902035
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.3147387907
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,36.0995291773
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,31.685135146
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,37.53667008
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.2995801806
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.8364584282
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.3663826463
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,30.9701449346
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.1444537692
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.3916816995
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,36.9174452591
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,37.8248282569
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.5266762408
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.3502905515
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,29.5993496335
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,37.2528409545
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,38.1944055562
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.6767235556
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.3192282132
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,35.8185002368
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.2790606677
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.8341813799
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,31.6494981365
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,32.9090380447
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,31.0384899392
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.2301063972
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,36.9788116207
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.429052071
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,33.9349016663
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.9560026311
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,35.0229274293
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.4172595022
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.8992588763
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,36.9862820083
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,30.9323740185
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,29.8159160194
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.6497614214
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.6497386591
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.1637724685
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,31.1956694147
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,36.2357330696
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.6653621392
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.3015782195
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.2827824882
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,35.7247597832
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.9974521103
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.2682727366
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,33.9188356409
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,37.6053342948
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,32.6186639519
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,31.7886136271
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,37.6984103435
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,39.0067248709
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,32.186604719
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,32.2976448664
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.4516046443
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,30.1840575444
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,37.216650994
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.7106150803
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.7200161977
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.7863361396
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.4051256798
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.1075064528
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,31.9392355293
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.7193103436
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.7648514891
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,30.6562918787
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,30.1677661452
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,29.661588616
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,31.6712720157
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.5006002383
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.3599340693
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.5946780981
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,35.6561621462
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,35.5672151339
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,36.1429898255
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.003185894
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,37.1552568152
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.6156282235
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.4960347344
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,30.1218188649
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,36.0072129823
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.71074603
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.3985444555
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.1459947227
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,36.4104432179
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.7286169618
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,37.1666693044
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,32.2215475117
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,38.1561529817
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,31.2435194722
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,32.0484802709
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,38.7357027031
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.918034452
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,31.715827177
140221_SN790_0313_BC3TK9ACXX,quality_mean,50,5,38.1026689122
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.2185228638
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,38.0579742683
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,29.6171854262
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.930716916
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,31.6592894085
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.658362744
140221_SN790_0313_BC3TK9ACXX,quality_mean,75,5,33.5574508198
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,34.1892236776
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.799180523
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,31.7132229676
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,36.7994292206
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.6546671037
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.6931731489
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.7595642722
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.4937265925
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.8352145567
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.3350887183
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.7074796623
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.9474497132
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,31.9876821779
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,35.2425163002
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.4390293884
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.6286718812
140221_SN790_0313_BC3TK9ACXX,quality_mean,95,5,30.7614142118
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.9046217757
140221_SN790_0313_BC3TK9ACXX,quality_mean,25,5,38.7200912995
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.2974959945
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.7550448249
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,36.2602798229
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.5172164763
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,38.5122103341
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,38.5425613839
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,37.3378563823
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,30.9362802744
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.061047052
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,39.1970890172
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,31.6151588096
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.5214086705
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.0730836871
140221_SN790_0313_BC3TK9ACXX,quality_mean,55,5,35.4105350231
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.4505386135
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.4707317372
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,37.592213108
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.9812760611
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,31.5899594384
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,35.1411280775
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,37.6110981514
140221_SN790_0313_BC3TK9ACXX,quality_mean,10,5,36.6573045884
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.2163631921
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,28.0840637118
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,35.4530529925
140221_SN790_0313_BC3TK9ACXX,quality_mean,20,5,39.1314403227
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,37.4951687938
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.2269191653
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,38.0937855667
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,35.0050072531
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,31.0936385157
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.6937748532
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,34.1132820959
140221_SN790_0313_BC3TK9ACXX,quality_mean,80,5,31.8674778242
140221_SN790_0313_BC3TK9ACXX,quality_mean,45,5,37.0144241916
140221_SN790_0313_BC3TK9ACXX,quality_mean,2,1,32.3409407393
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,31.3034200196
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.1670236881
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,31.6561628758
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,36.8527951258
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,36.8041208896
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,36.6824216788
140221_SN790_0313_BC3TK9ACXX,quality_mean,30,5,38.2896509993
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,32.3418853321
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.6815000238
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.4520764704
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,38.1577888132
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,32.9423434837
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.2811820273
140221_SN790_0313_BC3TK9ACXX,quality_mean,4,1,35.5313504245
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.3856933843
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,34.956999285
140221_SN790_0313_BC3TK9ACXX,quality_mean,85,5,31.9854262379
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,33.4156880078
140221_SN790_0313_BC3TK9ACXX,quality_mean,65,5,35.6248108886
140221_SN790_0313_BC3TK9ACXX,quality_mean,60,5,37.3043406463
140221_SN790_0313_BC3TK9ACXX,quality_mean,3,1,32.7282480447
140221_SN790_0313_BC3TK9ACXX,quality_mean,1,1,32.1744094005
140221_SN790_0313_BC3TK9ACXX,quality_mean,90,5,32.1351556371
140221_SN790_0313_BC3TK9ACXX,quality_mean,8,1,36.1166004133
140221_SN790_0313_BC3TK9ACXX,quality_mean,6,1,35.4934909871
140221_SN790_0313_BC3TK9ACXX,quality_mean,5,1,35.8168190932
140221_SN790_0313_BC3TK9ACXX,quality_mean,100,2,28.809407815
140221_SN790_0313_BC3TK9ACXX,quality_mean,40,5,37.3872708989
140221_SN790_0313_BC3TK9ACXX,quality_mean,7,1,36.0148845879
140221_SN790_0313_BC3TK9ACXX,quality_mean,70,5,34.7657225352
140221_SN790_0313_BC3TK9ACXX,quality_mean,9,1,37.1087824021
140221_SN790_0313_BC3TK9ACXX,quality_mean,15,5,37.8593030153
140221_SN790_0313_BC3TK9ACXX,quality_mean,35,5,36.8247241271
